"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1,406137230E2;-1,791000017E-3;2,917000093E-3;-3,807900101E-2
1,406234095E2;-1,791000017E-3;2,917000093E-3;-3,807900101E-2
1,406330967E2;1,480000064E-4;-7,079000119E-3;-3,107599914E-2
1,406427847E2;1,480000064E-4;-7,079000119E-3;-3,107599914E-2
1,406524719E2;1,480000064E-4;-7,079000119E-3;-3,107599914E-2
1,406621584E2;-6,624999922E-3;-6,099999882E-5;-2,408800088E-2
1,406718456E2;-6,624999922E-3;-6,099999882E-5;-2,408800088E-2
1,406815336E2;-1,459000050E-3;-4,400000034E-5;-3,109700046E-2
1,406912209E2;-1,459000050E-3;-4,400000034E-5;-3,109700046E-2
1,407009073E2;-1,291999943E-3;-2,028000075E-3;-2,810500003E-2
1,407105945E2;-1,291999943E-3;-2,028000075E-3;-2,810500003E-2
1,407202825E2;5,452999845E-3;2,980000107E-3;-3,309100121E-2
1,407299698E2;5,452999845E-3;2,980000107E-3;-3,309100121E-2
1,407396562E2;-3,813999938E-3;4,993000068E-3;-1,907600090E-2
1,407493435E2;-3,813999938E-3;4,993000068E-3;-1,907600090E-2
1,407590315E2;-1,873999950E-3;-2,014999976E-3;-2,607299946E-2
1,407687187E2;-1,873999950E-3;-2,014999976E-3;-2,607299946E-2
1,407784052E2;3,279000055E-3;-4,007999785E-3;-1,408100035E-2
1,407880925E2;3,279000055E-3;-4,007999785E-3;-1,408100035E-2
1,407977805E2;-8,785000071E-3;-9,003999643E-3;-3,107799962E-2
1,408074677E2;-8,785000071E-3;-9,003999643E-3;-3,107799962E-2
1,408171542E2;7,960000075E-3;-3,765000030E-3;-3,105900064E-2
1,408268414E2;7,960000075E-3;-3,765000030E-3;-3,105900064E-2
1,408365294E2;-2,105999971E-3;2,730000124E-4;-3,105399944E-2
1,408462166E2;-2,105999971E-3;2,730000124E-4;-3,105399944E-2
1,408559030E2;-8,963000029E-3;3,307000035E-3;-4,006100073E-2
1,408655903E2;-8,963000029E-3;3,307000035E-3;-4,006100073E-2
1,408752782E2;3,195999889E-3;-1,665999996E-3;-2,406900004E-2
1,408849655E2;3,195999889E-3;-1,665999996E-3;-2,406900004E-2
1,408946519E2;1,409999968E-4;3,610000131E-4;-3,306600079E-2
1,409043392E2;1,409999968E-4;3,610000131E-4;-3,306600079E-2
1,409140272E2;3,082999960E-3;-3,614000045E-3;-3,106199950E-2
1,409237145E2;3,082999960E-3;-3,614000045E-3;-3,106199950E-2
1,409334009E2;3,015999915E-3;-3,585000057E-3;-3,305799887E-2
1,409430882E2;3,015999915E-3;-3,585000057E-3;-3,305799887E-2
1,409527761E2;9,940999560E-3;3,449999960E-3;-3,605299816E-2
1,409624634E2;9,940999560E-3;3,449999960E-3;-3,605299816E-2
1,409721498E2;9,940999560E-3;3,449999960E-3;-3,605299816E-2
1,409818370E2;2,814000007E-3;-6,541999988E-3;-3,304599971E-2
1,409915251E2;2,814000007E-3;-6,541999988E-3;-3,304599971E-2
1,410012123E2;2,709999913E-3;-6,500999909E-3;-3,303899989E-2
1,410108988E2;2,709999913E-3;-6,500999909E-3;-3,303899989E-2
1,410205860E2;-9,192000143E-3;5,389999715E-4;-3,304399922E-2
1,410302741E2;-9,192000143E-3;5,389999715E-4;-3,304399922E-2
1,410399613E2;-1,227600034E-2;3,584000049E-3;-2,803800069E-2
1,410496477E2;-1,227600034E-2;3,584000049E-3;-2,803800069E-2
1,410593350E2;-1,259999990E-4;8,616999723E-3;-3,104599938E-2
1,410690229E2;-1,259999990E-4;8,616999723E-3;-3,104599938E-2
1,410787102E2;2,814000007E-3;-1,368000056E-3;-2,104200050E-2
1,410883967E2;2,814000007E-3;-1,368000056E-3;-2,104200050E-2
1,410980839E2;-2,254999941E-3;-1,364000025E-3;-3,103799932E-2
1,411077719E2;-2,254999941E-3;-1,364000025E-3;-3,103799932E-2
1,411174592E2;-7,317999844E-3;-6,347000133E-3;-2,603399940E-2
1,411271457E2;-7,317999844E-3;-6,347000133E-3;-2,603399940E-2
1,411368329E2;-7,160000037E-3;-1,319000032E-3;-3,104200028E-2
1,411465210E2;-7,160000037E-3;-1,319000032E-3;-3,104200028E-2
1,411562082E2;-4,197000060E-3;8,708000183E-3;-2,803900093E-2
1,411658946E2;-4,197000060E-3;8,708000183E-3;-2,803900093E-2
1,411755818E2;-4,232000094E-3;7,190000033E-4;-3,303699940E-2
1,411852699E2;-4,232000094E-3;7,190000033E-4;-3,303699940E-2
1,411949571E2;-2,650000097E-4;3,727999981E-3;-3,303499892E-2
1,412046436E2;-2,650000097E-4;3,727999981E-3;-3,303499892E-2
1,412143308E2;-2,307000104E-3;-8,280999959E-3;-3,103299998E-2
1,412240188E2;-2,307000104E-3;-8,280999959E-3;-3,103299998E-2
1,412337061E2;-2,344999928E-3;7,350000087E-4;-2,403100021E-2
1,412433925E2;-2,344999928E-3;7,350000087E-4;-2,403100021E-2
1,412530797E2;-4,590999801E-3;-1,125000045E-2;-3,801700100E-2
1,412627677E2;-4,590999801E-3;-1,125000045E-2;-3,801700100E-2
1,412724549E2;-4,590999801E-3;-1,125000045E-2;-3,801700100E-2
1,412821414E2;-7,338999771E-3;-6,215999834E-3;-2,603000030E-2
1,412918286E2;-7,338999771E-3;-6,215999834E-3;-2,603000030E-2
1,413015166E2;-4,362000152E-3;-3,175999969E-3;-2,602799982E-2
1,413112038E2;-4,362000152E-3;-3,175999969E-3;-2,602799982E-2
1,413208903E2;9,828999639E-3;-1,312400028E-2;-2,603700012E-2
1,413305775E2;9,828999639E-3;-1,312400028E-2;-2,603700012E-2
1,413402656E2;4,997999873E-3;9,469999932E-4;-2,104499936E-2
1,413499528E2;4,997999873E-3;9,469999932E-4;-2,104499936E-2
1,413596393E2;8,155000396E-3;6,010999903E-3;-2,605200000E-2
1,413693264E2;8,155000396E-3;6,010999903E-3;-2,605200000E-2
1,413790145E2;-1,391100045E-2;9,053999558E-3;-2,604700066E-2
1,413887017E2;-1,391100045E-2;9,053999558E-3;-2,604700066E-2
1,413983882E2;-2,166999970E-3;-5,932999775E-3;-3,303299844E-2
1,414080754E2;-2,166999970E-3;-5,932999775E-3;-3,303299844E-2
1,414177634E2;-2,189999941E-4;-9,120000177E-4;-3,102999926E-2
1,414274506E2;-2,189999941E-4;-9,120000177E-4;-3,102999926E-2
1,414371371E2;-1,206499990E-2;-5,892999936E-3;-2,603800036E-2
1,414468243E2;-1,206499990E-2;-5,892999936E-3;-2,603800036E-2
1,414565123E2;9,906000458E-3;1,114500035E-2;-2,803499997E-2
1,414661996E2;9,906000458E-3;1,114500035E-2;-2,803499997E-2
1,414758860E2;-7,145999931E-3;4,160000011E-3;-2,403200045E-2
1,414855732E2;-7,145999931E-3;4,160000011E-3;-2,403200045E-2
1,414952612E2;-3,978999797E-3;-2,833999926E-3;-3,604099900E-2
1,415049485E2;-3,978999797E-3;-2,833999926E-3;-3,604099900E-2
1,415146349E2;2,978000091E-3;1,165000023E-3;-2,403900027E-2
1,415243223E2;2,978000091E-3;1,165000023E-3;-2,403900027E-2
1,415340104E2;-2,071999945E-3;-2,836999949E-3;-2,803600021E-2
1,415436976E2;-2,071999945E-3;-2,836999949E-3;-2,803600021E-2
1,415533840E2;3,087999998E-3;5,967999808E-3;-3,804900125E-2
1,415630713E2;3,087999998E-3;5,967999808E-3;-3,804900125E-2
1,415727593E2;-6,971000228E-3;5,956000183E-3;-3,304599971E-2
1,415824465E2;-6,971000228E-3;5,956000183E-3;-3,304599971E-2
1,415921330E2;-6,971000228E-3;5,956000183E-3;-3,304599971E-2
1,416018202E2;9,638000280E-3;-1,071000006E-3;-2,102600038E-2
1,416115083E2;9,638000280E-3;-1,071000006E-3;-2,102600038E-2
1,416211955E2;-4,234999884E-3;7,149999728E-4;-2,603700012E-2
1,416308819E2;-4,234999884E-3;7,149999728E-4;-2,603700012E-2
1,416405691E2;3,108999925E-3;3,707000054E-3;-3,305599838E-2
1,416502572E2;3,108999925E-3;3,707000054E-3;-3,305599838E-2
1,416599444E2;3,600000127E-5;5,903000012E-3;-3,104799986E-2
1,416696309E2;3,600000127E-5;5,903000012E-3;-3,104799986E-2
1,416793181E2;1,699999993E-4;3,881999990E-3;-2,805599943E-2
1,416890061E2;1,699999993E-4;3,881999990E-3;-2,805599943E-2
1,416986934E2;-1,490999945E-3;6,389999762E-4;-1,907899976E-2
1,417083798E2;-1,490999945E-3;6,389999762E-4;-1,907899976E-2
1,417180671E2;-3,562000114E-3;6,040000007E-4;-2,807600051E-2
1,417277550E2;-3,562000114E-3;6,040000007E-4;-2,807600051E-2
1,417374423E2;-6,831999868E-3;5,791000091E-3;-3,105800040E-2
1,417471288E2;-6,831999868E-3;5,791000091E-3;-3,105800040E-2
1,417568160E2;-1,675999956E-3;8,764999919E-3;-3,106700070E-2
1,417665041E2;-1,675999956E-3;8,764999919E-3;-3,106700070E-2
1,417761913E2;4,799999879E-4;-6,273000035E-3;-3,107599914E-2
1,417858778E2;4,799999879E-4;-6,273000035E-3;-3,107599914E-2
1,417955649E2;-1,178000029E-2;-3,089000005E-3;-3,605800122E-2
1,418052530E2;-1,178000029E-2;-3,089000005E-3;-3,605800122E-2
1,418149402E2;1,018100046E-2;-6,097000092E-3;-3,305599838E-2
1,418246267E2;1,018100046E-2;-6,097000092E-3;-3,305599838E-2
1,418343139E2;3,325999947E-3;1,090800017E-2;-2,806299925E-2
1,418440020E2;3,325999947E-3;1,090800017E-2;-2,806299925E-2
1,418536891E2;-1,743000001E-3;8,892999962E-3;-1,405999996E-2
1,418633757E2;-1,743000001E-3;8,892999962E-3;-1,405999996E-2
1,418730629E2;5,185000133E-3;-1,149000018E-3;-4,005699977E-2
1,418827510E2;5,185000133E-3;-1,149000018E-3;-4,005699977E-2
1,418924382E2;5,185000133E-3;-1,149000018E-3;-4,005699977E-2
1,419021247E2;-6,918999832E-3;-6,173000205E-3;-2,405199967E-2
1,419118119E2;-6,918999832E-3;-6,173000205E-3;-2,405199967E-2
1,419214999E2;-3,984999843E-3;3,813999938E-3;-2,604899928E-2
1,419311871E2;-3,984999843E-3;3,813999938E-3;-2,604899928E-2
1,419408736E2;-9,046000428E-3;5,795999896E-3;-2,404600009E-2
1,419505608E2;-9,046000428E-3;5,795999896E-3;-2,404600009E-2
1,419602488E2;-8,600000001E-5;3,776999889E-3;-2,604399994E-2
1,419699360E2;-8,600000001E-5;3,776999889E-3;-2,604399994E-2
1,419796225E2;-1,300000004E-4;3,753999947E-3;-3,604200110E-2
1,419893097E2;-1,300000004E-4;3,753999947E-3;-3,604200110E-2
1,419989978E2;-3,976999782E-3;8,716999553E-3;-2,405099943E-2
1,420086850E2;-3,976999782E-3;8,716999553E-3;-2,405099943E-2
1,420183714E2;7,977999747E-3;-1,320000039E-3;-3,604999930E-2
1,420280586E2;7,977999747E-3;-1,320000039E-3;-3,604999930E-2
1,420377466E2;-1,629400067E-2;5,650000181E-3;-2,403599955E-2
1,420474339E2;-1,629400067E-2;5,650000181E-3;-2,403599955E-2
1,420571204E2;-5,399999791E-4;5,613999907E-3;-2,402300015E-2
1,420668076E2;-5,399999791E-4;5,613999907E-3;-2,402300015E-2
1,420764956E2;-4,583999980E-3;8,572000079E-3;-2,102099918E-2
1,420861828E2;-4,583999980E-3;8,572000079E-3;-2,102099918E-2
1,420958693E2;-2,414999995E-3;-1,478999970E-3;-1,903199963E-2
1,421055565E2;-2,414999995E-3;-1,478999970E-3;-1,903199963E-2
1,421152445E2;-4,451000132E-3;-1,521999948E-3;-3,803100064E-2
1,421249318E2;-4,451000132E-3;-1,521999948E-3;-3,803100064E-2
1,421346182E2;-7,484999951E-3;8,442999795E-3;-2,603000030E-2
1,421443055E2;-7,484999951E-3;8,442999795E-3;-2,603000030E-2
1,421539934E2;2,698000055E-3;3,969999962E-4;-2,804099955E-2
1,421636807E2;2,698000055E-3;3,969999962E-4;-2,804099955E-2
1,421733672E2;2,663000021E-3;-8,639999665E-3;-3,303999826E-2
1,421830544E2;2,663000021E-3;-8,639999665E-3;-3,303999826E-2
1,421927424E2;-2,381999977E-3;-1,656000037E-3;-4,303799942E-2
1,422024297E2;-2,381999977E-3;-1,656000037E-3;-4,303799942E-2
1,422121161E2;-2,381999977E-3;-1,656000037E-3;-4,303799942E-2
1,422218034E2;2,544000046E-3;3,340000112E-4;-2,803399973E-2
1,422314914E2;2,544000046E-3;3,340000112E-4;-2,803399973E-2
1,422411787E2;7,478999905E-3;3,314000089E-3;-3,103099950E-2
1,422508651E2;7,478999905E-3;3,314000089E-3;-3,103099950E-2
1,422605523E2;7,400000002E-3;5,301999860E-3;-2,402699925E-2
1,422702403E2;7,400000002E-3;5,301999860E-3;-2,402699925E-2
1,422799276E2;-2,692000009E-3;2,840000088E-4;-3,302200139E-2
1,422896140E2;-2,692000009E-3;2,840000088E-4;-3,302200139E-2
1,422993013E2;-2,777999965E-3;-1,735000056E-3;-2,601799928E-2
1,423089893E2;-2,777999965E-3;-1,735000056E-3;-2,601799928E-2
1,423186765E2;2,138999989E-3;-1,744000008E-3;-2,101299912E-2
1,423283630E2;2,138999989E-3;-1,744000008E-3;-2,101299912E-2
1,423380502E2;2,050000010E-3;8,237999864E-3;-2,100900002E-2
1,423477383E2;2,050000010E-3;8,237999864E-3;-2,100900002E-2
1,423574255E2;1,963000046E-3;2,169999934E-4;-2,400499955E-2
1,423671118E2;1,963000046E-3;2,169999934E-4;-2,400499955E-2
1,423767991E2;-1,512600016E-2;8,200000040E-3;-2,800000086E-2
1,423864870E2;-1,512600016E-2;8,200000040E-3;-2,800000086E-2
1,423961743E2;-5,187000148E-3;-3,828000044E-3;-3,099800088E-2
1,424058607E2;-5,187000148E-3;-3,828000044E-3;-3,099800088E-2
1,424155479E2;-1,240000012E-3;-1,846999978E-3;-3,299500048E-2
1,424252359E2;-1,240000012E-3;-1,846999978E-3;-3,299500048E-2
1,424349232E2;1,913000015E-3;-7,065000013E-3;-2,400800027E-2
1,424446096E2;1,913000015E-3;-7,065000013E-3;-2,400800027E-2
1,424542969E2;-5,148999859E-3;-4,071999807E-3;-3,600500152E-2
1,424639849E2;-5,148999859E-3;-4,071999807E-3;-3,600500152E-2
1,424736722E2;7,000999991E-3;4,927999806E-3;-2,801300026E-2
1,424833586E2;7,000999991E-3;4,927999806E-3;-2,801300026E-2
1,424930459E2;-4,860999994E-3;2,920000115E-3;-4,502100125E-2
1,425027339E2;-4,860999994E-3;2,920000115E-3;-4,502100125E-2
1,425124211E2;-4,860999994E-3;2,920000115E-3;-4,502100125E-2
1,425221076E2;-9,529999807E-4;-2,096999902E-3;-3,101599962E-2
1,425317948E2;-9,529999807E-4;-2,096999902E-3;-3,101599962E-2
1,425414829E2;-5,014999770E-3;2,909000032E-3;-2,801300026E-2
1,425511701E2;-5,014999770E-3;2,909000032E-3;-2,801300026E-2
1,425608565E2;8,925000206E-3;-4,098000005E-3;-2,401000075E-2
1,425705438E2;8,925000206E-3;-4,098000005E-3;-2,401000075E-2
1,425802318E2;-8,147999644E-3;-7,089000195E-3;-3,800500184E-2
1,425899190E2;-8,147999644E-3;-7,089000195E-3;-3,800500184E-2
1,425996055E2;3,790999996E-3;-2,064999891E-3;-2,600199915E-2
1,426092928E2;3,790999996E-3;-2,064999891E-3;-2,600199915E-2
1,426189808E2;3,719999921E-3;-2,037999919E-3;-2,399699949E-2
1,426286682E2;3,719999921E-3;-2,037999919E-3;-2,399699949E-2
1,426383546E2;-1,150000026E-3;-7,009000052E-3;-2,800299972E-2
1,426480418E2;-1,150000026E-3;-7,009000052E-3;-2,800299972E-2
1,426577299E2;-8,224000223E-3;-1,969000092E-3;-3,299900144E-2
1,426674172E2;-8,224000223E-3;-1,969000092E-3;-3,299900144E-2
1,426771036E2;8,716000244E-3;6,900000153E-5;-3,299399838E-2
1,426867908E2;8,716000244E-3;6,900000153E-5;-3,299399838E-2
1,426964788E2;-1,154999947E-3;-1,890999964E-3;-3,600100055E-2
1,427061661E2;-1,154999947E-3;-1,890999964E-3;-3,600100055E-2
1,427158525E2;-3,231999930E-3;3,146999981E-3;-3,299599886E-2
1,427255398E2;-3,231999930E-3;3,146999981E-3;-3,299599886E-2
1,427352278E2;-1,030400023E-2;3,849999921E-4;-3,598700091E-2
1,427449151E2;-1,030400023E-2;3,849999921E-4;-3,598700091E-2
1,427546015E2;-4,941000137E-3;-6,585999858E-3;-3,600599989E-2
1,427642888E2;-4,941000137E-3;-6,585999858E-3;-3,600599989E-2
1,427739768E2;2,222999930E-3;5,452999845E-3;-2,801300026E-2
1,427836640E2;2,222999930E-3;5,452999845E-3;-2,801300026E-2
1,427933505E2;-5,038999952E-3;6,769999745E-4;-1,899399981E-2
1,428030377E2;-5,038999952E-3;6,769999745E-4;-1,899399981E-2
1,428127257E2;-1,083999989E-3;7,009999827E-4;-2,799100056E-2
1,428224130E2;-1,083999989E-3;7,009999827E-4;-2,799100056E-2
1,428320994E2;-1,083999989E-3;7,009999827E-4;-2,799100056E-2
1,428417867E2;-8,529999759E-4;-1,293999958E-3;-3,800399974E-2
1,428514747E2;-8,529999759E-4;-1,293999958E-3;-3,800399974E-2
1,428611619E2;2,096999902E-3;-1,267999993E-3;-3,600100055E-2
1,428708484E2;2,096999902E-3;-1,267999993E-3;-3,600100055E-2
1,428805356E2;-2,964999992E-3;-1,254000003E-3;-2,599699982E-2
1,428902236E2;-2,964999992E-3;-1,254000003E-3;-2,599699982E-2
1,428999108E2;-3,019999946E-3;3,772000084E-3;-3,599299863E-2
1,429095973E2;-3,019999946E-3;3,772000084E-3;-3,599299863E-2
1,429192845E2;-2,868999960E-3;8,778000250E-3;-2,800099924E-2
1,429289726E2;-2,868999960E-3;8,778000250E-3;-2,800099924E-2
1,429386598E2;1,874999958E-3;3,777999897E-3;-2,398700081E-2
1,429483463E2;1,874999958E-3;3,777999897E-3;-2,398700081E-2
1,429580335E2;-5,185000133E-3;3,758999985E-3;-3,098499961E-2
1,429677215E2;-5,185000133E-3;3,758999985E-3;-3,098499961E-2
1,429774088E2;-8,031000383E-3;-8,263000287E-3;-1,899299957E-2
1,429870952E2;-8,031000383E-3;-8,263000287E-3;-1,899299957E-2
1,429967824E2;-9,856999852E-3;7,420000038E-4;-2,600299940E-2
1,430064705E2;-9,856999852E-3;7,420000038E-4;-2,600299940E-2
1,430161577E2;8,911999874E-3;-3,263999941E-3;-3,099000081E-2
1,430258442E2;8,911999874E-3;-3,263999941E-3;-3,099000081E-2
1,430355314E2;7,069000043E-3;3,737000050E-3;-2,799900062E-2
1,430452194E2;7,069000043E-3;3,737000050E-3;-2,799900062E-2
1,430549066E2;-7,830000250E-4;-3,257999895E-3;-3,600699827E-2
1,430645931E2;-7,830000250E-4;-3,257999895E-3;-3,600699827E-2
1,430742803E2;-7,846999913E-3;8,743000217E-3;-3,100300021E-2
1,430839685E2;-7,846999913E-3;8,743000217E-3;-3,100300021E-2
1,430936557E2;-8,950000047E-4;3,738000058E-3;-3,600100055E-2
1,431033421E2;-8,950000047E-4;3,738000058E-3;-3,600100055E-2
1,431130294E2;-7,737000007E-3;3,727999981E-3;-3,101000004E-2
1,431227174E2;-7,737000007E-3;3,727999981E-3;-3,101000004E-2
1,431324046E2;-7,737000007E-3;3,727999981E-3;-3,101000004E-2
1,431420911E2;-4,798999988E-3;5,710999947E-3;-3,300699964E-2
1,431517783E2;-4,798999988E-3;5,710999947E-3;-3,300699964E-2
1,431614663E2;-7,830999792E-3;6,830000202E-4;-2,800500020E-2
1,431711536E2;-7,830999792E-3;6,830000202E-4;-2,800500020E-2
1,431808400E2;-6,469999789E-4;8,657000028E-3;-3,101599962E-2
1,431905273E2;-6,469999789E-4;8,657000028E-3;-3,101599962E-2
1,432002153E2;-1,246500015E-2;-3,379999893E-3;-3,602699935E-2
1,432099026E2;-1,246500015E-2;-3,379999893E-3;-3,602699935E-2
1,432195890E2;-7,474000100E-3;-6,403999869E-3;-2,102700062E-2
1,432292763E2;-7,474000100E-3;-6,403999869E-3;-2,102700062E-2
1,432389643E2;-4,476000089E-3;-1,411000034E-3;-2,602699958E-2
1,432486515E2;-4,476000089E-3;-1,411000034E-3;-2,602699958E-2
1,432583380E2;2,515000058E-3;3,572999965E-3;-3,302700073E-2
1,432680253E2;2,515000058E-3;3,572999965E-3;-3,302700073E-2
1,432777133E2;-4,710000008E-3;-1,433999976E-3;-3,601500019E-2
1,432874005E2;-4,710000008E-3;-1,433999976E-3;-3,601500019E-2
1,432970870E2;-5,259999889E-4;1,055200025E-2;-2,802499942E-2
1,433067742E2;-5,259999889E-4;1,055200025E-2;-2,802499942E-2
1,433164622E2;4,650999792E-3;1,052000001E-2;-2,603499964E-2
1,433261495E2;4,650999792E-3;1,052000001E-2;-2,603499964E-2
1,433358359E2;-2,383999992E-3;-1,519000041E-3;-2,603399940E-2
1,433455231E2;-2,383999992E-3;-1,519000041E-3;-2,603399940E-2
1,433552111E2;-9,426999837E-3;5,437999964E-3;-2,603299916E-2
1,433648984E2;-9,426999837E-3;5,437999964E-3;-2,603299916E-2
1,433745848E2;4,548000172E-3;-1,806000015E-3;-3,103699908E-2
1,433842721E2;4,548000172E-3;-1,806000015E-3;-3,103699908E-2
1,433939601E2;9,294999763E-3;1,519999932E-4;-2,402400039E-2
1,434036474E2;9,294999763E-3;1,519999932E-4;-2,402400039E-2
1,434133338E2;-1,276899967E-2;5,125999916E-3;-2,402099967E-2
1,434230210E2;-1,276899967E-2;5,125999916E-3;-2,402099967E-2
1,434327091E2;-1,276899967E-2;5,125999916E-3;-2,402099967E-2
1,434423963E2;7,474000100E-3;9,600000340E-5;-2,403499931E-2
1,434520828E2;7,474000100E-3;9,600000340E-5;-2,403499931E-2
1,434617700E2;-1,259099972E-2;3,070000093E-3;-1,703199930E-2
1,434714580E2;-1,259099972E-2;3,070000093E-3;-1,703199930E-2
1,434811453E2;-6,319999811E-4;-1,957000000E-3;-2,803000063E-2
1,434908317E2;-6,319999811E-4;-1,957000000E-3;-2,803000063E-2
1,435005190E2;4,525000229E-3;3,011000110E-3;-4,004000127E-2
1,435102070E2;4,525000229E-3;3,011000110E-3;-4,004000127E-2
1,435198942E2;-2,322999993E-3;-7,009999827E-3;-2,604899928E-2
1,435295807E2;-2,322999993E-3;-7,009999827E-3;-2,604899928E-2
1,435392680E2;-9,379000403E-3;7,970999926E-3;-2,104599960E-2
1,435489560E2;-9,379000403E-3;7,970999926E-3;-2,104599960E-2
1,435586432E2;1,658199914E-2;4,954000004E-3;-2,604399994E-2
1,435683297E2;1,658199914E-2;4,954000004E-3;-2,604399994E-2
1,435780170E2;4,501999822E-3;2,919000108E-3;-2,804099955E-2
1,435877050E2;4,501999822E-3;2,919000108E-3;-2,804099955E-2
1,435973922E2;-9,580999613E-3;-2,106999978E-3;-3,603700176E-2
1,436070787E2;-9,580999613E-3;-2,106999978E-3;-3,603700176E-2
1,436167659E2;-6,479999865E-4;2,875000006E-3;-4,003300145E-2
1,436264539E2;-6,479999865E-4;2,875000006E-3;-4,003300145E-2
1,436361412E2;-1,450799964E-2;-4,143999889E-3;-3,304199874E-2
1,436458277E2;-1,450799964E-2;-4,143999889E-3;-3,304199874E-2
1,436555148E2;-7,552000228E-3;-1,619999966E-4;-2,803900093E-2
1,436652029E2;-7,552000228E-3;-1,619999966E-4;-2,803900093E-2
1,436748901E2;4,416000098E-3;-2,165999962E-3;-3,603800014E-2
1,436845766E2;4,416000098E-3;-2,165999962E-3;-3,603800014E-2
1,436942637E2;-4,199999967E-4;7,625999860E-3;-4,005099833E-2
1,437039519E2;-4,199999967E-4;7,625999860E-3;-4,005099833E-2
1,437136391E2;-2,263000002E-3;7,600999903E-3;-2,606100030E-2
1,437233256E2;-2,263000002E-3;7,600999903E-3;-2,606100030E-2
1,437330128E2;-5,159999710E-4;-2,216000110E-3;-2,804300003E-2
1,437427008E2;-5,159999710E-4;-2,216000110E-3;-2,804300003E-2
1,437523880E2;-5,159999710E-4;-2,216000110E-3;-2,804300003E-2
1,437620745E2;-4,279000219E-3;-7,230000105E-3;-2,405600064E-2
1,437717617E2;-4,279000219E-3;-7,230000105E-3;-2,405600064E-2
1,437814498E2;-1,611099951E-2;4,780000076E-3;-2,406499907E-2
1,437911370E2;-1,611099951E-2;4,780000076E-3;-2,406499907E-2
1,438008235E2;-2,125000115E-3;7,770000026E-3;-3,306400031E-2
1,438105107E2;-2,125000115E-3;7,770000026E-3;-3,306400031E-2
1,438201987E2;-1,400000037E-4;9,758000262E-3;-3,606399894E-2
1,438298859E2;-1,400000037E-4;9,758000262E-3;-3,606399894E-2
1,438395724E2;3,044999903E-3;1,172699966E-2;-2,407499962E-2
1,438492596E2;3,044999903E-3;1,172699966E-2;-2,407499962E-2
1,438589477E2;-6,990000140E-3;-2,332000062E-3;-2,407399938E-2
1,438686349E2;-6,990000140E-3;-2,332000062E-3;-2,407399938E-2
1,438783214E2;-9,224000387E-3;2,839999972E-3;-2,605699934E-2
1,438880086E2;-9,224000387E-3;2,839999972E-3;-2,605699934E-2
1,438976966E2;-2,399999939E-4;-7,191999815E-3;-4,305699840E-2
1,439073838E2;-2,399999939E-4;-7,191999815E-3;-4,305699840E-2
1,439170703E2;7,734999992E-3;1,179299969E-2;-4,005600139E-2
1,439267575E2;7,734999992E-3;1,179299969E-2;-4,005600139E-2
1,439364456E2;-9,310999885E-3;2,968000015E-3;-4,004999995E-2
1,439461328E2;-9,310999885E-3;2,968000015E-3;-4,004999995E-2
1,439558192E2;-3,499999875E-4;2,923999913E-3;-3,304899856E-2
1,439655065E2;-3,499999875E-4;2,923999913E-3;-3,304899856E-2
1,439751945E2;2,610000083E-3;-2,106999978E-3;-3,604700044E-2
1,439848818E2;2,610000083E-3;-2,106999978E-3;-3,604700044E-2
1,439945682E2;7,559000049E-3;-4,131000023E-3;-4,004500061E-2
1,440042555E2;7,559000049E-3;-4,131000023E-3;-4,004500061E-2
1,440139435E2;-4,304999951E-3;-1,539999939E-4;-2,605300024E-2
1,440236307E2;-4,304999951E-3;-1,539999939E-4;-2,605300024E-2
1,440333172E2;4,600000102E-5;-7,174000144E-3;-3,807299957E-2
1,440430044E2;4,600000102E-5;-7,174000144E-3;-3,807299957E-2
1,440526925E2;-1,599999996E-5;-9,177000262E-3;-2,406900004E-2
1,440623798E2;-1,599999996E-5;-9,177000262E-3;-2,406900004E-2
1,440720662E2;-1,599999996E-5;-9,177000262E-3;-2,406900004E-2
1,440817535E2;7,895999588E-3;-1,510000002E-4;-3,306400031E-2
1,440914414E2;7,895999588E-3;-1,510000002E-4;-3,306400031E-2
1,441011287E2;3,012999892E-3;-4,333999939E-3;-1,707400009E-2
